"","InsiderID","NodeCount","EdgeCount","outlierscore"
"623",107910,3,3,0.163469870534701
"624",116105,2,1,0.0132478955922178
"625",99722,2,1,0.0132478955922178
"626",83338,4,6,0.342847336531549
"627",91535,9,31,0.419220285150566
"628",83342,2,1,0.0132478955922178
"629",99729,4,6,0.342847336531549
"630",99734,3,3,0.163469870534701
"631",75162,7,21,0.658629462786714
"632",75164,7,21,0.658629462786714
"633",83363,4,5,0.0236143584974165
"634",75172,3,3,0.163469870534701
"635",91559,2,1,0.0132478955922178
"636",83369,6,15,0.587896186304555
"637",99755,2,1,0.0132478955922178
"638",99754,4,6,0.342847336531549
"639",91569,2,1,0.0132478955922178
"640",75189,3,2,0.270895239338867
"641",107956,2,1,0.0132478955922178
"642",91586,2,1,0.0132478955922178
"643",83400,5,10,0.484627310596291
"644",99795,2,1,0.0132478955922178
"645",99801,3,3,0.163469870534701
"646",107997,6,15,0.587896186304555
"647",99804,12,54,1.16087294271562
"648",99808,2,1,0.0132478955922178
"649",99811,12,54,1.16087294271562
"650",99810,11,47,0.814033008546387
"651",99812,7,21,0.658629462786714
"652",83428,2,1,0.0132478955922178
"653",75238,4,6,0.342847336531549
"654",83434,3,3,0.163469870534701
"655",75245,5,9,0.207095433911828
"656",83439,2,1,0.0132478955922178
"657",75249,3,2,0.270895239338867
"658",83453,2,1,0.0132478955922178
"659",75260,5,10,0.484627310596291
"660",75263,5,10,0.484627310596291
"661",99838,2,1,0.0132478955922178
"662",75262,6,11,0.524709562111122
"663",75265,5,10,0.484627310596291
"664",75264,5,10,0.484627310596291
"665",75269,2,1,0.0132478955922178
"666",75268,5,10,0.484627310596291
"667",75271,2,1,0.0132478955922178
"668",91655,2,1,0.0132478955922178
"669",108043,2,1,0.0132478955922178
"670",91658,2,1,0.0132478955922178
"671",99854,13,54,1.895963383477
"672",91666,6,10,0.74617256056821
"673",83478,6,13,0.0729519612534717
"674",83481,6,12,0.277798624451825
"675",99864,11,48,0.704030472969786
"676",99875,11,49,0.575674008914801
"677",75301,6,11,0.524709562111122
"678",99879,10,45,0.719952257876401
"679",99881,10,45,0.719952257876401
"680",99880,11,49,0.575674008914801
"681",99883,10,45,0.719952257876401
"682",99882,13,54,1.895963383477
"683",91693,2,1,0.0132478955922178
"684",75310,2,1,0.0132478955922178
"685",99889,2,1,0.0132478955922178
"686",75313,7,21,0.658629462786714
"687",83506,2,1,0.0132478955922178
"688",75314,2,1,0.0132478955922178
"689",75319,2,1,0.0132478955922178
"690",75327,7,21,0.658629462786714
"691",91711,2,1,0.0132478955922178
"692",75326,3,3,0.163469870534701
"693",75333,4,6,0.342847336531549
"694",83527,2,1,0.0132478955922178
